index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
3	1.0000	1	0.3333	5391																																																																			1310	⁵⁵	ao	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			1311	³³	ao	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5401	1312	tʰ	∅	∅	∅	u	³³	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	1313	tʰ	∅	∅	∅	u	³³	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	1314	tʰ	∅	∅	∅	u	³³	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	1315	tʰ	∅	∅	∅	u	³³	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																																																																																														
2	0.6667	2	0.6667	5401	1312	u	tʰ	∅	∅	³³	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1313	u	tʰ	∅	∅	³³	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1314	u	tʰ	∅	∅	³³	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1315	u	tʰ	∅	∅	³³	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																														
3	1.0000	1	0.3333	5401	1312	³³	u	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1313	³³	u	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1314	³³	u	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1315	³³	u	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	5402																							1316	s	∅	∅	∅	ɿ	³³	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1317	s	∅	∅	∅	ɿ	³³	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1318	s	∅	∅	∅	ɿ	³³	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																																																														
2	0.6667	2	0.6667	5402																							1316	ɿ	s	∅	∅	³³	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1317	ɿ	s	∅	∅	³³	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1318	ɿ	s	∅	∅	³³	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																																														
3	1.0000	1	0.3333	5402																							1316	³³	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1317	³³	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1318	³³	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	5403																																																																																									1319	n	∅	∅	∅	ɛ	³³	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	1320	n	∅	∅	∅	e	²¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	1321	n	∅	∅	∅	e	³¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	1322	ɲ	∅	∅	∅	i	³¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	1323	n	∅	∅	∅	e	²¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5403																																																																																									1319	ɛ	n	∅	∅	³³	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1320	e	n	∅	∅	²¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1321	e	n	∅	∅	³¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1322	i	ɲ	∅	∅	³¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1323	e	n	∅	∅	²¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5403																																																																																									1319	³³	ɛ	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1320	²¹	e	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1321	³¹	e	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1322	³¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1323	²¹	e	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	5404																																																																																									1324	pʰ	∅	∅	∅	a	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													1325	pʰ	∅	∅	∅	a	⁴⁴	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	5404																																																																																									1324	a	pʰ	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													1325	a	pʰ	∅	∅	⁴⁴	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	5404																																																																																									1324	⁵⁵	a	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													1325	⁴⁴	a	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5428	1326	pʰ	∅	∅	∅	ɛ	³¹	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1327	pʰ	∅	∅	∅	ɯ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1328	pʰ	∅	∅	∅	ɛ	³¹	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																																																			1329	pʰ	∅	∅	∅	ɛ̃	³¹	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1330	pʰ	∅	∅	∅	ɛ	³¹	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1331	pʰ	∅	∅	∅	ɯ	³¹	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5428	1326	ɛ	pʰ	∅	∅	³¹	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1327	ɯ	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1328	ɛ	pʰ	∅	∅	³¹	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			1329	ɛ̃	pʰ	∅	∅	³¹	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1330	ɛ	pʰ	∅	∅	³¹	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1331	ɯ	pʰ	∅	∅	³¹	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5428	1326	³¹	ɛ	pʰ	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1327	³¹	ɯ	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1328	³¹	ɛ	pʰ	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			1329	³¹	ɛ̃	pʰ	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1330	³¹	ɛ	pʰ	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1331	³¹	ɯ	pʰ	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	5430																																																																			1332	pʰ	∅	∅	∅	a	⁴⁴	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1333	pʰ	∅	∅	∅	a	⁴⁴	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	5430																																																																			1332	a	pʰ	∅	∅	⁴⁴	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1333	a	pʰ	∅	∅	⁴⁴	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	5430																																																																			1332	⁴⁴	a	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1333	⁴⁴	a	pʰ	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	5485	1334	p	∅	∅	∅	ɛ	⁴⁴	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1335	p	∅	∅	∅	ɛ	⁴²	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							1336	p	∅	∅	∅	a	⁴⁴	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																													1337	p	∅	∅	∅	ɛ	⁴²	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1338	p	∅	∅	∅	ɛ	⁴⁴	∅	P	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	5485	1334	ɛ	p	∅	∅	⁴⁴	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1335	ɛ	p	∅	∅	⁴²	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1336	a	p	∅	∅	⁴⁴	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													1337	ɛ	p	∅	∅	⁴²	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1338	ɛ	p	∅	∅	⁴⁴	∅	∅	E	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	5485	1334	⁴⁴	ɛ	p	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1335	⁴²	ɛ	p	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1336	⁴⁴	a	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													1337	⁴²	ɛ	p	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1338	⁴⁴	ɛ	p	∅	∅	∅	∅	_	E	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5488																							1339	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	1340	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																																													1341	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							1342	ts	∅	∅	∅	ɿ	³³	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	5488																							1339	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1340	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																													1341	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							1342	ɿ	ts	∅	∅	³³	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	5488																							1339	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1340	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																													1341	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							1342	³³	ɿ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5489																																													1343	s	∅	∅	∅	ɛ̃	⁵⁵	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																																													1344	s	∅	∅	∅	ɿ	³⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																													1345	s	∅	∅	∅	ɿ	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5489																																													1343	ɛ̃	s	∅	∅	⁵⁵	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													1344	ɿ	s	∅	∅	³⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													1345	ɿ	s	∅	∅	⁵⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5489																																													1343	⁵⁵	ɛ̃	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													1344	³⁵	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													1345	⁵⁵	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	5512	1346	kʲ	∅	∅	∅	e	³⁵	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																																																																																																																					1347	k	∅	∅	∅	ɛ	³³	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	5512	1346	e	kʲ	∅	∅	³⁵	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																																																																					1347	ɛ	k	∅	∅	³³	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	5512	1346	³⁵	e	kʲ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																																																																					1347	³³	ɛ	k	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	5513																							1348	ts	∅	∅	∅	ou	⁴²	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅	1349	ts	∅	∅	∅	o	⁴⁴	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅	1350	ts	∅	∅	∅	u	⁴⁴	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅	1351	ts	∅	∅	∅	u	⁵⁵	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅	1352	ts	∅	∅	∅	o	⁴⁴	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅	1353	ts	∅	∅	∅	ɔ	⁴⁴	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅																							1354	ts	∅	∅	∅	o	⁴⁴	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5513																							1348	ou	ts	∅	∅	⁴²	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1349	o	ts	∅	∅	⁴⁴	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1350	u	ts	∅	∅	⁴⁴	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1351	u	ts	∅	∅	⁵⁵	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1352	o	ts	∅	∅	⁴⁴	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	1353	ɔ	ts	∅	∅	⁴⁴	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							1354	o	ts	∅	∅	⁴⁴	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5513																							1348	⁴²	ou	ts	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1349	⁴⁴	o	ts	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1350	⁴⁴	u	ts	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1351	⁵⁵	u	ts	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1352	⁴⁴	o	ts	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	1353	⁴⁴	ɔ	ts	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							1354	⁴⁴	o	ts	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	5540	1355	ɣ	∅	∅	∅	ɔ	³¹	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	1356	ɣ	∅	∅	∅	ɔ	²¹	∅	G	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																																																																																																																																																										
2	0.6667	2	0.6667	5540	1355	ɔ	ɣ	∅	∅	³¹	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1356	ɔ	ɣ	∅	∅	²¹	∅	∅	U	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																																																																																										
3	1.0000	1	0.3333	5540	1355	³¹	ɔ	ɣ	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1356	²¹	ɔ	ɣ	∅	∅	∅	∅	_	U	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																																																																																										
1	0.3333	3	1.0000	5542																							1357	s	∅	∅	∅	e	⁵⁵	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							1358	ɕ	∅	∅	∅	i	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1359	s	∅	∅	∅	ao	⁵⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	1360	s	∅	∅	∅	ɿ	³⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1361	s	∅	∅	∅	ɤ	³⁵	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	1362	s	∅	∅	∅	u	⁵⁵	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	1363	ɕ	∅	∅	∅	i	³⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	5542																							1357	e	s	∅	∅	⁵⁵	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							1358	i	ɕ	∅	∅	⁵⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1359	ao	s	∅	∅	⁵⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1360	ɿ	s	∅	∅	³⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1361	ɤ	s	∅	∅	³⁵	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1362	u	s	∅	∅	⁵⁵	∅	∅	Y	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1363	i	ɕ	∅	∅	³⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	5542																							1357	⁵⁵	e	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							1358	⁵⁵	i	ɕ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1359	⁵⁵	ao	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1360	³⁵	ɿ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1361	³⁵	ɤ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1362	⁵⁵	u	s	∅	∅	∅	∅	_	Y	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1363	³⁵	i	ɕ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	5545																																																																			1364	t	∅	∅	∅	u	⁵⁵	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	1365	t	∅	∅	∅	ao	⁵⁵	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1366	t	∅	∅	∅	ɔ	³⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							1367	t	∅	∅	∅	ao	⁵⁵	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1368	t	∅	∅	∅	ɔ	⁵⁵	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
